nama_pintu_air,lokasi,latitude,longitude,tanggal,tinggi_air,status_siaga
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-03-30 08:40:00",1780,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-03-30 06:51:44",1600,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-03-29 18:40:00",210,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-03-30 08:00:00",70,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-03-30 09:10:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-03-30 09:10:00",5710,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-03-30 08:00:13",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-03-30 09:10:00",160,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-03-30 09:10:00",3640,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-03-30 09:10:00",2060,"Status : Siaga 2"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-03-30 08:00:13",-2010,"Status : Normal"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-03-30 09:10:00",-1740,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-03-30 05:00:49",650,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-03-30 09:10:00",270,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-03-30 09:10:00",420,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-03-30 08:00:13",500,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-03-30 09:10:00",4610,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-03-30 09:10:00",960,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-03-29 14:00:51",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-03-30 09:10:00",1930,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-03-30 08:00:13",2800,"Status : Siaga 3"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-03-30 09:10:00",1630,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-03-30 09:10:00",1800,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-03-30 09:10:00",1550,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-03-29 18:40:00",210,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-03-30 09:40:00",70,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-03-30 09:40:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-03-30 09:40:00",5720,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-03-30 08:00:13",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-03-30 09:40:00",200,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-03-30 09:40:00",3620,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-03-30 09:10:00",2060,"Status : Siaga 2"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-03-30 08:00:13",-2010,"Status : Normal"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-03-30 09:40:00",-1740,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-03-30 05:00:49",650,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-03-30 09:40:00",270,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-03-30 09:40:00",450,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-03-30 08:00:13",500,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-03-30 09:40:00",4610,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-03-30 09:40:00",940,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-03-29 14:00:51",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-03-30 09:40:00",1940,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-03-30 08:00:13",2800,"Status : Siaga 3"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-03-30 09:40:00",1650,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-03-30 09:40:00",1810,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-03-30 09:10:00",1550,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-03-29 18:40:00",210,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-03-30 10:10:00",70,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-03-30 10:10:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-03-30 10:10:00",5690,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-03-30 08:00:13",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-03-30 10:10:00",230,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-03-30 10:10:00",3580,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-03-30 10:10:00",1990,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-03-30 09:00:21",2000,"Status : Siaga 2"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-03-30 10:10:00",-1730,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-03-30 10:00:56",600,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-03-30 10:10:00",260,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-03-30 10:10:00",470,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-03-30 08:00:13",500,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-03-30 10:10:00",4610,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-03-30 10:00:00",880,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-03-29 14:00:51",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-03-30 10:10:00",1950,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-03-30 09:00:21",2800,"Status : Siaga 3"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-03-30 10:10:00",1650,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-03-30 10:10:00",1820,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-03-30 09:10:00",1550,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-03-29 18:40:00",210,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-03-30 10:20:00",70,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-03-30 10:40:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-03-30 10:40:00",5700,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-03-30 09:00:21",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-03-30 10:40:00",240,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-03-30 10:40:00",3550,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-03-30 10:40:00",1930,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-03-30 10:00:56",-1950,"Status : Normal"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-03-30 10:40:00",-1730,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-03-30 10:00:56",600,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-03-30 10:40:00",260,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-03-30 10:40:00",470,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-03-30 09:00:21",200,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-03-30 10:40:00",4610,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-03-30 10:40:00",810,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-03-29 14:00:51",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-03-30 10:40:00",1950,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-03-30 10:00:56",2800,"Status : Siaga 3"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-03-30 10:40:00",1660,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-03-30 10:40:00",1820,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-03-30 09:10:00",1550,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-03-29 18:40:00",210,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-03-30 11:50:00",60,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-03-30 11:10:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-03-30 11:10:00",5800,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-03-30 09:00:21",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-03-30 11:10:00",260,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-03-30 11:10:00",3500,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-03-30 11:10:00",1880,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-03-30 10:00:56",-1950,"Status : Normal"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-03-30 11:10:00",-1730,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-03-30 10:00:56",600,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-03-30 11:10:00",260,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-03-30 11:10:00",470,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-03-30 11:00:05",600,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-03-30 11:10:00",4610,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-03-30 11:10:00",770,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-03-29 14:00:51",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-03-30 11:10:00",1940,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-03-30 10:00:56",2800,"Status : Siaga 3"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-03-30 11:10:00",1770,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-03-30 11:10:00",1740,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-03-30 09:10:00",1550,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-03-29 18:40:00",210,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-03-30 11:50:00",60,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-03-30 11:40:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-03-30 11:40:00",5720,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-03-30 11:00:05",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-03-30 11:40:00",270,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-03-30 11:40:00",3420,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-03-30 11:30:00",1840,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-03-30 10:00:56",-1950,"Status : Normal"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-03-30 11:30:00",-1730,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-03-30 11:00:05",600,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-03-30 11:40:00",290,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-03-30 11:40:00",690,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-03-30 11:00:05",600,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-03-30 11:30:00",4610,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-03-30 11:40:00",730,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-03-29 14:00:51",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-03-30 11:40:00",1930,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-03-30 11:00:05",2800,"Status : Siaga 3"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-03-30 11:40:00",1750,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-03-30 11:40:00",1720,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-03-30 09:10:00",1550,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-03-30 12:10:00",210,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-03-30 11:50:00",60,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-03-30 12:10:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-03-30 12:00:00",6120,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-03-30 11:00:05",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-03-30 12:10:00",280,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-03-30 12:10:00",3400,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-03-30 12:10:00",1770,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-03-30 12:00:46",1800,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-03-30 12:10:00",-1730,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-03-30 11:00:05",600,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-03-30 12:00:00",290,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-03-30 12:00:00",470,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-03-30 11:00:05",600,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-03-30 12:10:00",4610,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-03-30 12:10:00",680,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-03-29 14:00:51",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-03-30 12:10:00",1910,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-03-30 11:00:05",2800,"Status : Siaga 3"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-03-30 12:10:00",1660,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-03-30 12:10:00",1650,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-03-30 09:10:00",1550,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-03-30 12:10:00",210,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-03-30 11:50:00",60,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-03-30 12:40:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-03-30 12:40:00",5700,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-03-30 12:00:46",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-03-30 12:40:00",290,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-03-30 12:40:00",3360,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-03-30 12:40:00",1690,"Status : Normal"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-03-30 12:00:46",1800,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-03-30 12:40:00",-1730,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-03-30 12:00:46",600,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-03-30 12:40:00",320,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-03-30 12:40:00",690,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-03-30 12:00:46",300,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-03-30 12:40:00",4610,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-03-30 12:40:00",650,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-03-29 14:00:51",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-03-30 12:40:00",1900,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-03-30 12:00:46",1900,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-03-30 12:40:00",1590,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-03-30 12:40:00",1580,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-03-30 09:10:00",1550,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-03-30 12:10:00",210,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-03-30 13:00:06",100,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-03-30 13:00:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-03-30 13:10:00",5670,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-03-30 12:00:46",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-03-30 13:10:00",300,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-03-30 13:10:00",3310,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-03-30 12:40:00",1690,"Status : Normal"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-03-30 12:00:46",1800,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-03-30 12:50:00",-1720,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-03-30 12:00:46",600,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-03-30 13:10:00",330,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-03-30 13:10:00",500,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-03-30 12:00:46",300,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-03-30 13:10:00",4610,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-03-30 13:10:00",600,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-03-29 14:00:51",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-03-30 13:10:00",1890,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-03-30 12:00:46",1900,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-03-30 13:10:00",1520,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-03-30 13:10:00",1500,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-03-30 09:10:00",1550,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-03-30 12:10:00",210,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-03-30 13:00:06",100,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-03-30 13:40:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-03-30 13:40:00",5710,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-03-30 13:00:07",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-03-30 13:40:00",320,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-03-30 13:40:00",3270,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-03-30 12:40:00",1690,"Status : Normal"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-03-30 13:00:06",1600,"Status : Normal"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-03-30 13:40:00",-1720,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-03-30 13:00:06",600,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-03-30 13:40:00",340,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-03-30 13:40:00",520,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-03-30 13:00:06",0,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-03-30 13:30:00",4610,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-03-30 13:40:00",550,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-03-29 14:00:51",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-03-30 13:40:00",1880,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-03-30 13:00:06",1800,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-03-30 13:40:00",1480,"Status : Siaga 3"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-03-30 13:40:00",1460,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-03-30 13:40:00",1500,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-03-30 12:10:00",210,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-03-30 14:00:03",100,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-03-30 14:10:00",600,"Status : Normal"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-03-30 14:10:00",5690,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-03-30 14:00:03",300,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-03-30 14:10:00",330,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-03-30 14:10:00",3250,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-03-30 14:00:03",1500,"Status : Normal"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-03-30 14:00:03",1500,"Status : Normal"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-03-30 14:10:00",-1720,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-03-30 13:00:06",600,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-03-30 14:10:00",340,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-03-30 14:10:00",520,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-03-30 14:00:13",400,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-03-30 14:10:00",4610,"Status : Normal"
