nama_pintu_air,lokasi,latitude,longitude,tanggal,tinggi_air,status_siaga
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-26 05:40:00",-1780,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-26 04:00:01",800,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-26 04:00:01",1900,"Status : Siaga 3"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-26 05:40:00",300,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-25 22:00:16",600,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-26 05:10:00",4740,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-26 05:40:00",840,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-26 00:00:00",850,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-26 05:40:00",2000,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-26 05:40:00",2170,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-26 05:40:00",1880,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-26 05:40:00",2000,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-26 05:40:00",2340,"Status : Siaga 2"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-26 06:10:00",590,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-26 23:00:45",3100,"Status : Siaga 2"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-26 06:10:00",7450,"Status : Normal"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-26 05:41:03",600,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-26 06:10:00",370,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-26 06:10:00",4050,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-26 06:10:00",2090,"Status : Siaga 2"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-26 04:00:01",2090,"Status : Siaga 2"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-26 06:10:00",-1760,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-26 05:32:58",800,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-26 05:40:15",1900,"Status : Siaga 3"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-26 06:10:00",300,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-25 22:00:16",600,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-26 06:10:00",4740,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-26 06:10:00",840,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-26 05:00:00",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-26 06:10:00",1990,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-26 06:10:00",2170,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-26 06:10:00",1880,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-26 06:10:00",2010,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-26 06:10:00",2340,"Status : Siaga 2"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-26 06:40:00",570,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-26 23:00:45",3100,"Status : Siaga 2"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-26 06:40:00",7790,"Status : Siaga 3"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-26 05:41:03",600,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-26 06:40:00",370,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-26 06:30:00",4200,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-26 06:40:00",2050,"Status : Siaga 2"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-26 06:17:11",2080,"Status : Siaga 2"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-26 06:40:00",-1740,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-26 05:32:58",800,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-26 05:40:15",1900,"Status : Siaga 3"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-26 06:40:00",300,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-26 06:10:59",600,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-26 06:30:00",4740,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-26 06:40:00",820,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-26 05:00:00",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-26 06:40:00",1980,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-26 06:40:00",2180,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-26 06:40:00",1890,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-26 06:40:00",1970,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-26 06:40:00",2330,"Status : Siaga 2"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-26 07:10:00",550,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-26 23:00:45",3100,"Status : Siaga 2"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-26 07:10:00",7760,"Status : Siaga 3"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-26 06:18:02",500,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-26 07:10:00",380,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-26 07:10:00",4480,"Status : Normal"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-26 07:10:00",2020,"Status : Siaga 2"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-26 06:17:11",2080,"Status : Siaga 2"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-26 07:10:00",-1730,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-26 06:18:24",900,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-26 06:15:58",1900,"Status : Siaga 3"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-26 07:10:00",300,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-26 06:10:59",600,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-26 07:10:00",4740,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-26 07:10:00",790,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-26 05:00:00",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-26 07:00:00",1970,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-26 07:10:00",2180,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-26 07:10:00",1880,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-26 07:10:00",1950,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-26 07:10:00",2370,"Status : Siaga 2"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-26 07:40:00",530,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-26 23:00:45",3100,"Status : Siaga 2"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-26 07:40:00",8160,"Status : Siaga 3"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-26 07:40:00",530,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-26 07:40:00",390,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-26 07:40:00",4660,"Status : Siaga 3"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-26 07:40:00",1980,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-26 07:05:04",2000,"Status : Siaga 2"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-26 07:40:00",-1730,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-26 07:09:33",900,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-26 07:11:15",550,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-26 07:30:00",300,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-26 06:10:59",600,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-26 07:40:00",4740,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-26 07:40:00",730,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-26 05:00:00",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-26 07:30:00",1930,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-26 07:40:00",2170,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-26 07:40:00",1850,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-26 07:40:00",1920,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-26 07:40:00",2330,"Status : Siaga 2"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-26 08:10:00",520,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-26 23:00:45",3100,"Status : Siaga 2"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-26 08:10:00",8300,"Status : Siaga 3"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-26 08:10:00",490,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-26 08:10:00",410,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-26 08:10:00",4840,"Status : Siaga 3"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-26 08:00:00",1950,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-26 07:05:04",2000,"Status : Siaga 2"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-26 08:10:00",-1750,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-26 07:09:33",900,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-26 07:11:15",550,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-26 08:10:00",300,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-26 06:10:59",600,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-26 08:10:00",4740,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-26 08:10:00",710,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-26 05:00:00",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-26 07:30:00",1930,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-26 08:10:00",2150,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-26 08:10:00",1810,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-26 08:10:00",1880,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-26 08:10:00",2240,"Status : Siaga 2"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-26 08:40:00",520,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-26 23:00:45",3100,"Status : Siaga 2"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-26 08:40:00",8390,"Status : Siaga 3"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-26 08:40:00",440,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-26 08:30:00",410,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-26 08:40:00",4940,"Status : Siaga 3"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-26 08:40:00",1910,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-26 07:46:18",1960,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-26 08:40:00",-1990,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-26 08:07:41",800,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-26 08:00:08",500,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-26 08:40:00",300,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-26 06:10:59",600,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-26 08:40:00",4740,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-26 08:30:00",700,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-26 05:00:00",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-26 08:00:08",500,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-26 08:40:00",2130,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-26 08:40:00",1810,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-26 08:40:00",1840,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-26 08:30:00",2160,"Status : Siaga 2"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-26 09:20:00",500,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-26 00:22:20",3400,"Status : Siaga 2"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-26 09:20:00",8550,"Status : Siaga 2"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-26 09:20:00",400,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-26 09:20:00",20,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-26 09:20:00",5140,"Status : Siaga 3"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-26 09:20:00",1850,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-26 07:46:18",1960,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-26 09:20:00",-1810,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-26 08:07:41",800,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-26 08:00:08",500,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-26 09:20:00",300,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-26 08:56:22",600,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-26 09:20:00",4740,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-26 09:20:00",620,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-26 05:00:00",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-26 08:00:08",500,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-26 09:20:00",2130,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-26 09:20:00",1780,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-26 09:20:00",1780,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-26 09:20:00",1970,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-26 09:40:00",500,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-26 23:00:45",3100,"Status : Siaga 2"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-26 09:40:00",8550,"Status : Siaga 2"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-26 09:40:00",390,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-26 09:40:00",20,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-26 09:40:00",5200,"Status : Siaga 3"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-26 09:30:00",1830,"Status : Siaga 3"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-26 09:10:09",1850,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-26 09:40:00",-1800,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-26 09:03:25",800,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-26 09:10:52",450,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-26 09:40:00",300,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-26 08:56:22",600,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-26 09:40:00",4740,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-26 09:30:00",620,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-26 05:00:00",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-26 09:10:52",450,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-26 09:40:00",2130,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-26 09:40:00",1760,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-26 09:40:00",1730,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-26 09:40:00",1930,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-26 10:10:00",480,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-26 23:00:45",3100,"Status : Siaga 2"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-26 10:10:00",8540,"Status : Siaga 2"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-26 10:10:00",380,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-26 10:00:00",170,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-26 10:10:00",5200,"Status : Siaga 3"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-26 10:10:00",1690,"Status : Normal"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-26 09:10:09",1850,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-26 10:10:00",-1810,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-26 09:03:25",800,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-26 09:10:52",450,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-26 10:10:00",300,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-26 08:56:22",600,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-26 10:10:00",4740,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-26 10:10:00",560,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-26 09:51:28",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-26 09:10:52",450,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-26 10:10:00",2180,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-26 10:10:00",1740,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-26 10:10:00",1660,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-26 10:50:00",1880,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-26 10:40:00",460,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-26 23:00:45",3100,"Status : Siaga 2"
"PA. Manggarai",Ciliwung,-6.207825,106.848458,"2019-04-26 10:40:00",8550,"Status : Siaga 2"
"PS. Krukut Hulu",Krukut,-6.343900,106.798874,"2019-04-26 10:40:00",380,"Status : Normal"
"Pompa Cideng",Krukut,-6.173271,106.806351,"2019-04-26 10:40:00",220,"Status : Normal"
"P.A. Karet","Banjir Kanal Barat",-6.197901,106.810075,"2019-04-26 10:40:00",5290,"Status : Siaga 3"
"P.A. Marina Ancol ",Laut,-6.125585,106.830154,"2019-04-26 10:10:00",1690,"Status : Normal"
"Pompa Pasar Ikan",Laut,-6.126132,106.809783,"2019-04-26 10:05:08",1750,"Status : Siaga 3"
"P.A. Pluit","Waduk Pluit",-6.10907603055,106.796648987,"2019-04-26 10:30:00",-1820,"Status : Normal"
"PS. Pesanggrahan",Pesanggrahan,-6.400528,106.831944,"2019-04-26 10:04:20",750,"Status : Normal"
"PS. Angke Hulu",Angke,-6.220047,106.694137,"2019-04-26 10:13:26",450,"Status : Normal"
"Pompa Tanjungan",Tanjungan,-6.106601,106.725045,"2019-04-26 10:40:00",300,"Status : Normal"
"PS. Sunter Hulu",Sunter,,,"2019-04-26 08:56:22",600,"Status : Normal"
"PA. Pulo Gadung",Sunter,-6.191,106.904194,"2019-04-26 10:40:00",4730,"Status : Normal"
"Pompa Yos Sudarso 1","Sunter Timur",-6.155547,106.885975,"2019-04-26 10:40:00",520,"Status : Normal"
"PS. Cipinang Hulu","Cipinang Hulu",-6.374264,106.883862,"2019-04-26 09:51:28",800,"Status : Normal"
"Pompa Kali Duri (Kalijodo)","Kali Duri",-6.142320,106.790390,"2019-04-26 10:13:26",450,"Status : Normal"
"P.A. Istiqlal  ",Ciliwung,-6.168254,106.831350,"2019-04-26 10:40:00",2270,"Status : Normal"
"P.A. Jembatan Merah",Ciliwung,-6.149068,106.834214,"2019-04-26 10:40:00",1730,"Status : Siaga 2"
"P.A. Ancol Flusing",Ciliwung,-6.129859,106.831254,"2019-04-26 10:40:00",1650,"Status : Normal"
"P.A. Hek","Kali Baru Timur",-6.287305,106.870630,"2019-04-26 10:50:00",1880,"Status : Siaga 3"
"PS. Cibogo",Ciliwung,-6.657083,106.878083,"2019-04-07 18:20:00",330,"Status : Normal"
"PS. Katulampa (Hulu)",Ciliwung,-6.633167,106.836806,"2019-04-26 11:10:00",460,"Status : Normal"
"PS. Depok",Ciliwung,-6.400420,106.831524,"2019-04-26 23:00:45",3100,"Status : Siaga 2"
